timestamp,rssi,rate,channel,bandwidth,data_length,esp_timestamp,csi_data
2026-03-06T16:52:38.086868,-45,11,11,0,128,184265658,"[35, 49, 18, 0, -36, -33, -31, -31, -26, -27, -22, -22, -19, -15, -17, -8, -17, -1, -17, 6, -19, 12, -21, 17, -25, 20, -28, 21, -31, 21, -33, 20, -34, 17, -34, 14, -32, 11, -28, 8, -24, 6, -19, 5, -14, 6, -10, 7, -6, 10, -4, 13, -3, 15, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, -2, 15, -7, 13, -7, 9, -8, 6, -11, 2, -14, 0, -19, -1, -25, -1, -30, 1, -34, 4, -37, 7, -39, 9, -39, 12, -37, 13, -34, 13, -30, 11, -26, 8, -22, 3, -19, -3, -16, -11, -15, -18, -15, -26, -16, -32, -18, -38, -21, -42, -25, -43, -28]"
2026-03-06T16:52:38.112635,-45,11,11,0,384,184269369,"[114, -96, 6, 0, 35, -5, 31, -4, 27, -3, 22, -3, 17, -5, 12, -7, 8, -10, 5, -14, 3, -17, 2, -21, 3, -24, 4, -26, 5, -27, 6, -28, 8, -27, 10, -25, 11, -22, 10, -19, 9, -16, 7, -13, 4, -11, 1, -10, -2, -10, -4, -11, -6, -12, -2, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 1, 11, 2, 9, 5, 7, 8, 7, 12, 7, 15, 8, 18, 10, 20, 13, 21, 16, 21, 18, 19, 20, 18, 21, 15, 20, 13, 19, 12, 16, 11, 13, 11, 8, 12, 4, 14, 0, 16, -5, 20, -8, 24, -11, 29, -12, 33, -13, 35, -12, -14, 0, 9, -6, 9, -6, 9, -6, 9, -6, 9, -5, 8, -5, 8, -5, 8, -5, 8, -5, 8, -5, 7, -5, 7, -5, 7, -4, 7, -4, 7, -4, 7, -4, 7, -4, 7, -3, 7, -3, 6, -3, 6, -2, 6, -2, 6, -1, 6, -1, 6, -1, 5, 0, 5, 0, 5, 0, 1, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, -1, 0, -3, 1, -6, 1, -6, 2, -6, 3, -6, 3, -6, 4, -6, 4, -6, 4, -6, 4, -6, 5, -6, 5, -6, 6, -6, 6, -6, 6, -6, 7, -6, 7, -6, 7, -6, 7, -6, 7, -6, 7, -6, 8, -6, 8, -6, 8, -6, 8, -6, 8, -6, 9, -6, 9, -6, 9, -6, -14, 0, 22, -13, 21, -13, 21, -13, 21, -13, 20, -13, 20, -12, 19, -12, 18, -12, 18, -12, 17, -12, 17, -12, 16, -12, 16, -12, 16, -11, 16, -11, 16, -10, 16, -10, 15, -9, 15, -9, 15, -8, 14, -7, 14, -7, 14, -6, 14, -6, 14, -5, 13, -4, 13, -3, 13, -2, 4, -1, 1, 0, -1, 0, -1, 0, -1, 0, 0, -2, 2, -5, 8, -12, 8, -12, 10, -11, 11, -11, 11, -10, 12, -10, 13, -10, 13, -10, 14, -10, 14, -10, 15, -10, 16, -10, 16, -10, 17, -10, 17, -10, 17, -9, 18, -9, 18, -10, 18, -10, 19, -10, 19, -11, 19, -11, 20, -11, 20, -12, 21, -12, 21, -13, 22, -13, 22, -13]"
2026-03-06T16:52:38.129713,-40,11,11,0,128,184470427,"[33, 17, 18, 0, 11, -1, 13, -2, 14, -3, 15, -3, 16, -3, 16, -2, 16, -2, 15, -1, 14, -1, 13, -1, 11, -1, 9, -1, 8, -2, 7, -3, 6, -5, 5, -6, 5, -7, 5, -8, 6, -9, 7, -9, 8, -9, 8, -9, 8, -8, 8, -7, 8, -6, 2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 9, 3, 10, 2, 11, 1, 11, 0, 11, 0, 11, -1, 11, -1, 10, 0, 9, 1, 8, 2, 7, 3, 6, 5, 6, 7, 7, 8, 7, 10, 8, 11, 9, 11, 11, 11, 11, 11, 12, 11, 12, 10, 12, 9, 11, 8, 10, 8, 7, 8, 6]"
2026-03-06T16:52:38.146474,-40,11,11,0,128,184675264,"[33, 17, 18, 0, 8, 7, 10, 7, 12, 8, 13, 8, 13, 9, 13, 10, 12, 10, 11, 10, 10, 9, 9, 9, 8, 7, 7, 6, 6, 5, 6, 3, 7, 1, 7, 0, 8, -1, 9, -2, 10, -2, 11, -1, 11, -1, 11, 0, 11, 1, 10, 2, 9, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 2, -4, 9, -5, 9, -6, 10, -7, 9, -8, 9, -8, 8, -8, 8, -7, 7, -6, 6, -5, 6, -4, 6, -2, 7, -1, 8, 0, 10, 1, 11, 1, 13, 1, 14, 0, 15, 0, 16, 0, 17, -1, 16, -1, 15, -2, 14, -1, 13, 0, 11, 1, 10]"
2026-03-06T16:52:38.164521,-40,11,11,0,128,184777673,"[33, 17, 18, 0, -11, -2, -13, -1, -14, -1, -15, -1, -15, -1, -15, -2, -15, -2, -14, -3, -13, -3, -12, -3, -11, -3, -10, -2, -8, -1, -7, 0, -7, 2, -7, 3, -7, 4, -7, 5, -8, 5, -8, 5, -9, 5, -10, 5, -10, 4, -9, 3, -9, 2, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -3, -10, -3, -10, -2, -11, -1, -11, 0, -11, 0, -11, 1, -10, 1, -9, 0, -9, -1, -8, -2, -7, -3, -7, -5, -7, -6, -8, -7, -9, -8, -10, -9, -11, -9, -12, -9, -13, -9, -13, -8, -13, -8, -13, -7, -12, -7, -11, -7, -9, -7, -7]"
2026-03-06T16:52:38.181899,-44,11,11,0,128,184982455,"[33, 17, 18, 0, -18, 3, -21, 6, -24, 7, -26, 8, -28, 8, -29, 7, -29, 6, -28, 5, -25, 4, -23, 3, -20, 3, -16, 3, -12, 4, -8, 6, -5, 8, -2, 10, -1, 13, 0, 15, 0, 17, -1, 19, -2, 20, -3, 20, -4, 19, -5, 18, -6, 16, -2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -4, 9, -16, 11, -16, 13, -16, 14, -15, 15, -14, 16, -13, 15, -11, 13, -10, 11, -9, 7, -9, 4, -9, 0, -10, -4, -12, -7, -15, -9, -18, -11, -21, -12, -24, -12, -26, -12, -28, -11, -29, -10, -28, -9, -27, -8, -24, -8, -20, -8, -16, -9, -12]"
2026-03-06T16:52:38.198917,-45,11,11,0,128,185187259,"[33, 17, 18, 0, -27, 38, -25, 33, -21, 28, -16, 23, -9, 19, -3, 16, 4, 15, 11, 15, 17, 16, 21, 18, 24, 20, 26, 23, 26, 26, 25, 28, 22, 29, 19, 29, 15, 27, 12, 24, 10, 20, 8, 15, 8, 10, 9, 5, 12, 2, 14, 0, 17, -1, 4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -9, -14, -9, -11, -10, -7, -12, -3, -16, 0, -20, 3, -25, 4, -30, 4, -35, 3, -38, 0, -39, -3, -39, -6, -38, -8, -35, -9, -31, -9, -26, -7, -21, -4, -17, 1, -14, 7, -12, 14, -11, 22, -11, 29, -13, 35, -15, 41, -19, 44, -21, 46]"
2026-03-06T16:52:38.441195,-45,11,11,0,128,185494463,"[35, 49, 18, 0, 28, -39, 26, -34, 23, -29, 18, -24, 12, -20, 5, -18, -3, -16, -10, -16, -16, -17, -20, -19, -24, -21, -26, -24, -27, -27, -26, -30, -24, -31, -20, -31, -17, -29, -14, -27, -11, -23, -10, -18, -9, -13, -10, -8, -12, -4, -14, -1, -17, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 16, 6, 13, 7, 9, 10, 5, 13, 2, 18, -1, 23, -2, 29, -2, 33, 0, 36, 2, 38, 5, 38, 8, 37, 11, 34, 12, 30, 11, 26, 9, 22, 6, 18, 1, 15, -5, 13, -12, 12, -20, 12, -27, 14, -34, 16, -39, 20, -43, 23, -46]"
2026-03-06T16:52:38.543216,-45,11,11,0,384,185498070,"[114, -96, 6, 0, 32, 19, 28, 18, 24, 16, 20, 12, 17, 8, 15, 3, 13, -2, 12, -7, 13, -12, 15, -16, 17, -18, 20, -19, 22, -20, 23, -18, 24, -16, 25, -14, 23, -11, 21, -9, 17, -7, 14, -6, 10, -6, 7, -7, 4, -9, 3, -11, 2, -13, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 2, -9, 10, -8, 10, -5, 9, -2, 9, 1, 11, 4, 14, 6, 17, 7, 21, 7, 24, 6, 26, 5, 29, 3, 30, 1, 29, -1, 28, -2, 25, -2, 22, -1, 18, 2, 15, 6, 12, 11, 9, 16, 7, 21, 7, 26, 7, 31, 8, 36, 11, 38, 13, -15, 0, 11, -4, 11, -3, 11, -3, 11, -2, 11, -2, 10, -3, 10, -3, 10, -3, 9, -3, 9, -2, 9, -2, 9, -2, 9, -2, 9, -2, 8, -2, 8, -2, 8, -1, 8, -1, 7, 0, 7, 0, 7, 0, 7, 0, 7, 0, 6, 0, 6, 1, 6, 1, 5, 2, 5, 2, 1, 1, 0, 0, -1, -1, -1, 0, -1, 0, 0, -1, 1, -2, 3, -6, 4, -6, 4, -6, 5, -5, 5, -5, 5, -5, 5, -5, 6, -5, 6, -5, 7, -4, 7, -5, 7, -4, 8, -4, 8, -4, 8, -4, 8, -3, 9, -3, 9, -3, 9, -3, 9, -4, 9, -4, 10, -4, 10, -4, 10, -3, 11, -3, 11, -4, 11, -4, 12, -3, -15, 0, 26, -6, 26, -6, 26, -6, 25, -6, 24, -6, 23, -6, 23, -6, 22, -6, 21, -6, 21, -6, 21, -6, 20, -6, 20, -6, 19, -6, 19, -6, 19, -5, 19, -5, 18, -4, 18, -4, 17, -3, 17, -3, 16, -2, 16, -2, 16, -2, 15, -1, 15, 0, 14, 2, 14, 3, 5, 1, 1, 0, -1, -1, -1, 0, -1, 0, 1, -2, 4, -4, 11, -9, 12, -9, 13, -8, 14, -7, 15, -7, 15, -6, 16, -6, 16, -6, 17, -6, 18, -5, 18, -5, 19, -5, 19, -5, 20, -4, 20, -4, 21, -4, 21, -3, 21, -3, 21, -4, 22, -4, 22, -4, 23, -5, 23, -5, 24, -5, 25, -6, 25, -6, 26, -6, 26, -6]"
2026-03-06T16:52:38.645151,-40,11,11,0,128,185699233,"[33, 17, 18, 0, -9, -10, -11, -10, -12, -11, -12, -12, -12, -13, -12, -13, -11, -13, -10, -13, -9, -12, -8, -11, -7, -10, -7, -8, -7, -6, -7, -4, -8, -3, -9, -2, -10, -1, -11, -1, -11, -2, -12, -2, -12, -3, -12, -4, -11, -4, -10, -5, -9, -5, -3, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 4, -10, 5, -10, 6, -10, 7, -10, 7, -9, 8, -8, 7, -7, 6, -7, 5, -7, 4, -7, 3, -7, 1, -8, 0, -10, 0, -11, 0, -13, 0, -15, 0, -16, 1, -16, 1, -17, 2, -17, 2, -16, 3, -16, 2, -14, 1, -13, 0, -12, -2, -11]"
