timestamp,rssi,rate,channel,bandwidth,data_length,esp_timestamp,csi_data
2026-03-06T14:50:21.592385,-76,11,6,0,256,393059592,"[114, -96, 6, 0, 3, -25, 3, -26, 3, -27, 4, -26, 3, -26, 3, -27, 3, -27, 2, -28, 3, -27, 4, -27, 4, -28, 4, -28, 4, -29, 3, -29, 2, -31, 2, -30, 4, -29, 5, -29, 5, -27, 5, -27, 5, -28, 7, -28, 8, -27, 9, -27, 9, -27, 2, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -2, 12, -6, 12, -4, 12, -4, 11, -3, 10, -3, 8, -4, 6, -4, 6, -4, 7, -4, 6, -5, 4, -6, 4, -7, 5, -8, 6, -9, 4, -10, 2, -11, 1, -12, 2, -13, 2, -15, 1, -17, 1, -18, 1, -20, 1, -20, 2, -21, 3, -22, 1, -23, 1, -16, 6, -49, 4, -48, 4, -49, 4, -49, 5, -50, 5, -50, 4, -51, 4, -51, 3, -50, 4, -50, 5, -52, 4, -53, 4, -54, 3, -55, 3, -55, 3, -55, 5, -55, 7, -55, 8, -55, 8, -54, 9, -54, 10, -55, 13, -54, 15, -54, 17, -54, 19, -52, 22, -49, 25, -45, 4, -9, 1, -3, -1, 1, -1, 0, -1, 0, 1, -2, 4, -4, 25, -16, 25, -12, 23, -10, 23, -7, 22, -6, 19, -5, 17, -6, 15, -7, 13, -8, 12, -8, 12, -9, 11, -10, 9, -12, 9, -14, 9, -16, 9, -19, 8, -21, 4, -22, 3, -24, 3, -25, 3, -27, 2, -29, 2, -33, 1, -36, 1, -38, 1, -40, 3, -41, 2, -43]"
2026-03-06T14:50:36.651457,-81,11,6,0,256,408112131,"[114, -96, 6, 0, -14, 10, -12, 10, -12, 10, -12, 11, -12, 11, -11, 10, -12, 9, -11, 8, -10, 7, -12, 6, -13, 6, -13, 6, -13, 4, -13, 3, -14, 5, -14, 6, -12, 5, -11, 2, -12, 1, -12, 1, -12, 2, -14, 1, -14, 0, -14, -2, -14, -3, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 3, -28, 14, -29, 13, -29, 11, -29, 11, -30, 12, -30, 10, -30, 10, -30, 9, -31, 9, -32, 9, -30, 7, -28, 6, -26, 5, -27, 6, -26, 7, -25, 8, -23, 9, -21, 10, -22, 9, -22, 9, -20, 10, -17, 12, -16, 12, -18, 10, -17, 10, -16, 12, -7, 6, -22, 21, -22, 21, -20, 21, -20, 22, -20, 22, -20, 21, -20, 21, -19, 21, -17, 20, -15, 19, -16, 17, -19, 15, -22, 13, -24, 11, -23, 10, -22, 10, -22, 12, -21, 11, -20, 10, -21, 9, -24, 8, -24, 7, -25, 5, -27, 3, -28, 1, -27, -1, -25, 0, -23, 0, -5, 0, -2, -1, 0, -1, 1, -2, 0, -1, -2, 2, -7, 8, -41, 43, -45, 40, -50, 32, -52, 29, -53, 27, -54, 27, -55, 27, -55, 27, -55, 27, -55, 26, -55, 25, -56, 24, -56, 23, -54, 22, -51, 21, -49, 21, -46, 21, -42, 21, -41, 21, -40, 22, -40, 22, -38, 22, -35, 24, -31, 27, -29, 28, -29, 25, -31, 22, -32, 20]"
2026-03-06T14:50:37.572416,-74,11,6,0,256,409033990,"[114, -96, 6, 0, -26, 1, -26, 1, -25, 1, -24, 1, -25, 1, -25, 1, -24, 1, -24, 2, -23, 3, -22, 2, -21, 2, -22, 2, -23, 2, -22, 1, -21, 1, -20, 1, -20, 1, -20, 1, -19, 1, -18, 1, -17, 1, -16, 0, -16, -1, -16, -2, -16, -2, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -1, -24, -2, -24, -2, -25, -2, -25, -2, -25, -3, -26, -3, -26, -4, -27, -5, -28, -5, -28, -6, -27, -8, -27, -8, -26, -8, -25, -7, -25, -7, -24, -7, -24, -8, -24, -7, -24, -6, -25, -4, -25, -4, -25, -3, -25, -3, -25, -2, -25, -2, -26, -3, -16, 0, -49, 1, -49, 3, -48, 5, -46, 5, -45, 6, -45, 6, -45, 6, -45, 6, -44, 6, -44, 6, -42, 6, -42, 6, -42, 7, -43, 7, -42, 6, -40, 6, -38, 6, -37, 5, -35, 3, -35, 3, -34, 3, -33, 2, -33, 1, -32, 0, -32, -2, -31, -4, -29, -5, -28, -6, -5, -2, -2, -1, 0, -1, 1, -1, 0, -1, -3, 1, -8, 3, -41, 15, -41, 13, -43, 4, -44, 3, -46, 1, -47, 0, -47, -1, -48, -3, -48, -5, -49, -6, -51, -7, -52, -8, -52, -10, -51, -11, -50, -12, -49, -12, -49, -12, -48, -11, -48, -10, -48, -8, -48, -7, -48, -5, -49, -4, -49, -3, -49, -2, -49, -1, -48, 0, -46, -1]"
2026-03-06T14:50:38.814819,-73,11,6,0,256,410263017,"[114, -96, 6, 0, -21, -15, -21, -15, -20, -15, -20, -15, -21, -14, -21, -13, -21, -12, -22, -11, -22, -12, -21, -12, -21, -11, -21, -11, -20, -11, -21, -11, -21, -10, -21, -10, -20, -11, -20, -10, -19, -10, -17, -10, -16, -11, -15, -11, -14, -11, -15, -12, -15, -12, -4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -3, -19, -12, -20, -13, -19, -14, -18, -15, -18, -16, -19, -17, -19, -18, -19, -19, -20, -20, -20, -20, -20, -21, -19, -21, -18, -21, -18, -21, -18, -21, -18, -20, -19, -20, -19, -20, -19, -19, -19, -19, -20, -19, -20, -18, -20, -17, -21, -17, -21, -17, -21, -17, -14, -7, -44, -22, -44, -20, -45, -19, -44, -19, -43, -19, -42, -18, -42, -17, -43, -17, -44, -16, -44, -15, -44, -14, -43, -14, -42, -14, -41, -14, -41, -14, -40, -13, -40, -13, -41, -13, -40, -13, -38, -13, -36, -13, -33, -13, -32, -15, -31, -16, -30, -17, -30, -17, -31, -12, -30, -12, -6, -3, -2, -1, 0, 0, 1, -1, 0, 0, -3, 0, -8, 0, -41, -3, -42, -5, -40, -15, -40, -17, -40, -19, -39, -21, -39, -23, -41, -25, -42, -28, -42, -30, -42, -32, -41, -33, -40, -34, -40, -34, -40, -33, -39, -33, -39, -32, -40, -32, -41, -31, -41, -30, -41, -29, -41, -28, -41, -28, -42, -26, -43, -26, -43, -25, -43, -25, -42, -26]"
2026-03-06T14:50:39.735647,-73,11,6,0,256,411190388,"[114, -96, 6, 0, -6, -23, -7, -24, -7, -24, -6, -23, -7, -22, -7, -21, -7, -21, -7, -21, -7, -20, -7, -20, -8, -20, -8, -20, -8, -20, -8, -19, -7, -19, -5, -19, -5, -19, -5, -18, -5, -17, -5, -16, -5, -17, -6, -17, -5, -16, -4, -16, -3, -16, -1, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5, -7, -19, -7, -20, -6, -20, -5, -20, -4, -21, -5, -23, -5, -23, -3, -24, -2, -24, -1, -24, 0, -24, 0, -24, 0, -25, -1, -25, -2, -25, -3, -24, -3, -23, -1, -23, -1, -24, -1, -23, -1, -23, -2, -24, -3, -24, -4, -24, -4, -24, -5, -24, -4, -14, -12, -43, -13, -42, -13, -41, -13, -40, -12, -40, -14, -40, -15, -40, -15, -39, -15, -39, -16, -38, -16, -38, -16, -38, -17, -37, -17, -37, -16, -36, -15, -35, -15, -36, -14, -35, -13, -34, -12, -33, -12, -31, -12, -31, -12, -31, -10, -30, -8, -30, -6, -29, -5, -28, -3, -28, -1, -6, -1, -2, 0, 0, 0, 0, 0, 0, -2, -2, -4, -6, -18, -31, -17, -33, -15, -36, -13, -37, -12, -38, -11, -38, -10, -39, -9, -42, -9, -44, -8, -45, -7, -46, -5, -47, -4, -46, -3, -46, -2, -47, -1, -46, -2, -45, -4, -44, -5, -43, -5, -43, -5, -43, -5, -42, -6, -42, -7, -43, -8, -44, -9, -44, -9, -43, -10, -43]"
2026-03-06T14:50:47.126373,-73,11,6,0,256,418575195,"[114, -96, 6, 0, -13, -23, -13, -21, -14, -20, -14, -20, -14, -20, -15, -19, -14, -19, -14, -19, -15, -18, -16, -17, -16, -17, -15, -17, -16, -18, -15, -18, -15, -19, -16, -19, -16, -18, -15, -18, -14, -18, -14, -17, -14, -16, -13, -16, -13, -17, -13, -17, -12, -17, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -10, -10, -10, -11, -10, -11, -10, -11, -10, -12, -12, -14, -13, -15, -13, -17, -12, -17, -13, -19, -13, -21, -12, -21, -11, -20, -11, -21, -11, -22, -12, -22, -12, -22, -12, -22, -11, -22, -10, -22, -11, -21, -12, -20, -14, -21, -14, -22, -13, -23, -13, -23, -7, -13, -22, -43, -22, -42, -22, -41, -22, -40, -21, -40, -22, -39, -23, -38, -25, -38, -26, -37, -28, -37, -29, -36, -29, -35, -29, -36, -30, -35, -29, -35, -28, -35, -27, -34, -27, -35, -26, -35, -26, -35, -25, -34, -24, -33, -23, -33, -23, -33, -22, -34, -20, -35, -16, -38, -15, -39, -3, -7, -1, -3, 0, 0, 0, 0, 0, 0, -1, -1, -3, -3, -16, -14, -14, -16, -16, -19, -16, -20, -16, -22, -17, -24, -18, -27, -20, -28, -21, -30, -20, -33, -19, -35, -20, -37, -19, -39, -19, -40, -18, -41, -17, -41, -17, -43, -17, -44, -17, -44, -17, -44, -16, -43, -16, -43, -17, -43, -18, -42, -21, -43, -22, -44, -21, -44, -21, -45]"
2026-03-06T14:50:48.014631,-66,11,6,0,256,419480681,"[114, -96, 6, 0, 4, -21, 4, -21, 3, -21, 3, -20, 3, -20, 2, -20, 2, -20, 2, -20, 1, -20, 0, -20, 0, -19, 0, -19, 0, -19, 0, -19, 1, -19, 1, -19, 1, -19, 1, -19, 2, -18, 1, -17, 1, -17, 1, -17, 1, -17, 2, -16, 3, -15, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, -14, 1, -14, 1, -15, 2, -15, 2, -15, 2, -16, 3, -16, 3, -17, 3, -17, 4, -18, 4, -19, 5, -19, 5, -19, 6, -19, 6, -19, 5, -19, 5, -19, 5, -20, 5, -20, 5, -20, 5, -20, 5, -20, 5, -20, 5, -21, 4, -21, 4, -21, 2, -13, 8, -40, 8, -40, 7, -40, 6, -39, 6, -38, 5, -38, 5, -38, 4, -37, 4, -37, 3, -37, 2, -37, 2, -37, 2, -37, 1, -37, 1, -37, 1, -37, 2, -36, 2, -36, 3, -35, 3, -34, 3, -33, 3, -32, 3, -32, 4, -31, 5, -31, 7, -29, 9, -29, 10, -29, 1, -5, 0, -2, -1, 0, 0, 0, -1, 0, -1, -2, -1, -5, -1, -24, -1, -24, 1, -25, 2, -26, 3, -27, 3, -28, 4, -29, 4, -30, 5, -31, 6, -32, 8, -33, 8, -34, 9, -35, 10, -36, 10, -36, 11, -36, 11, -36, 10, -36, 10, -37, 10, -37, 10, -38, 10, -38, 9, -38, 9, -39, 9, -39, 9, -39, 8, -39, 8, -39]"
2026-03-06T14:50:48.803054,-68,11,6,0,256,420276695,"[114, -96, 6, 0, 26, 6, 25, 5, 25, 6, 25, 5, 25, 4, 25, 3, 24, 3, 24, 3, 23, 2, 23, 2, 23, 2, 24, 2, 23, 1, 23, 1, 23, 1, 23, 1, 23, 1, 21, 2, 21, 2, 21, 2, 20, 2, 20, 3, 20, 3, 19, 3, 19, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 18, 1, 18, 2, 18, 2, 19, 3, 19, 4, 20, 5, 21, 5, 21, 6, 22, 7, 22, 7, 23, 8, 23, 8, 23, 8, 23, 8, 23, 9, 23, 8, 24, 8, 24, 8, 24, 8, 24, 7, 24, 7, 24, 7, 25, 7, 25, 7, 25, 7, 24, 7, 15, 1, 50, 6, 50, 5, 48, 4, 47, 4, 47, 3, 47, 2, 48, 1, 47, 0, 47, -1, 47, -1, 46, -2, 46, -3, 46, -3, 46, -4, 44, -4, 44, -3, 44, -3, 43, -2, 42, -2, 41, -1, 40, -1, 39, -1, 38, 0, 37, 1, 36, 2, 35, 3, 35, 2, 34, 4, 6, 0, 1, 0, -1, -1, -2, 0, -1, 0, 1, -1, 5, -2, 31, -8, 32, -7, 33, -1, 34, 0, 35, 1, 36, 2, 37, 3, 39, 4, 40, 5, 42, 6, 43, 6, 45, 8, 45, 9, 46, 10, 46, 11, 46, 11, 46, 11, 46, 10, 46, 10, 46, 10, 47, 10, 47, 9, 48, 8, 48, 8, 49, 7, 49, 7, 49, 7, 49, 8]"
2026-03-06T14:50:48.879744,-68,11,6,0,256,420281881,"[114, -96, 6, 0, -27, 1, -27, 1, -26, 1, -26, 1, -26, 2, -26, 2, -26, 3, -25, 3, -25, 4, -24, 5, -24, 5, -24, 5, -24, 4, -24, 4, -24, 4, -24, 4, -23, 3, -23, 3, -22, 3, -21, 2, -21, 2, -21, 2, -21, 1, -20, 1, -20, 0, -5, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, -18, 3, -18, 3, -19, 3, -20, 2, -20, 2, -21, 2, -22, 1, -23, 0, -24, 0, -25, 0, -25, -1, -26, -1, -26, -1, -26, -2, -26, -2, -26, -2, -26, -2, -27, -2, -27, -1, -27, -1, -27, -1, -27, 0, -27, 0, -28, 1, -28, 1, -27, 0, -16, 1, -50, 5, -50, 5, -50, 4, -50, 4, -49, 5, -48, 5, -48, 6, -47, 6, -47, 7, -47, 9, -47, 11, -47, 12, -46, 12, -45, 11, -44, 10, -44, 10, -44, 9, -43, 8, -42, 8, -41, 7, -40, 6, -39, 6, -38, 6, -38, 5, -38, 4, -37, 2, -37, 1, -37, -2, -7, -1, -3, -1, 0, -1, 0, -1, 0, -1, -2, 1, -6, 2, -28, 15, -29, 13, -32, 9, -33, 8, -34, 6, -36, 6, -38, 5, -40, 5, -41, 4, -43, 3, -45, 3, -47, 2, -48, 1, -48, 1, -48, 1, -48, 0, -49, -1, -49, -2, -49, -1, -49, 0, -49, 0, -49, 0, -50, 0, -50, 1, -51, 2, -50, 3, -50, 4, -50, 4]"
2026-03-06T14:50:49.851441,-70,11,6,0,256,421322995,"[114, -96, 6, 0, -2, 21, -1, 21, -1, 20, 0, 20, 0, 20, 0, 20, 1, 20, 1, 21, 2, 20, 2, 20, 2, 20, 2, 19, 2, 18, 3, 18, 3, 18, 3, 18, 3, 18, 2, 18, 2, 17, 1, 17, 0, 17, 0, 17, 0, 17, 0, 17, -1, 17, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 12, 1, 12, 1, 13, 1, 13, 0, 14, 0, 15, 0, 16, 0, 17, -1, 17, -2, 17, -2, 18, -3, 19, -4, 19, -4, 19, -4, 19, -3, 20, -3, 20, -4, 20, -3, 20, -3, 20, -3, 20, -2, 21, -2, 21, -2, 22, -2, 22, -1, 22, -2, 12, -4, 41, -4, 40, -3, 40, -2, 39, -2, 38, -1, 38, 0, 38, 0, 38, 1, 39, 1, 39, 2, 38, 3, 38, 4, 37, 4, 36, 4, 37, 4, 37, 4, 37, 4, 37, 3, 36, 2, 35, 2, 34, 1, 34, 1, 33, 0, 33, -1, 32, -2, 32, -5, 31, -6, 30, -2, 5, -1, 1, -1, -1, -1, -1, 0, -1, 0, 1, 1, 3, 7, 20, 5, 20, 3, 22, 2, 23, 1, 23, 1, 25, 1, 27, 0, 29, 0, 30, -1, 32, -3, 34, -4, 35, -5, 36, -5, 36, -7, 36, -7, 36, -8, 37, -8, 38, -7, 39, -7, 39, -6, 39, -6, 39, -5, 40, -6, 40, -6, 41, -5, 42, -4, 41, -3, 41]"
